-9.03931, 38.57813, "M120389614"
-9.04671, 38.58074, "M120389616"
-8.97558, 38.58173, "M120389617"
-9.05214, 38.58401, "M120389618"
-9.05441, 38.58536, "M120389620"
-9.06059, 38.58916, "M120389622"
-9.07315, 38.59478, "M120389648"
-9.07389, 38.59489, "M120389647"
-9.01400, 38.61697, "M120389650"
-9.15354, 38.63698, "M120389645"
-9.15512, 38.63841, "M120389644"
-9.35127, 38.71031, "M120389628"
-9.30952, 38.71132, "M120389629"
-9.30296, 38.71332, "M120389630"
-9.26580, 38.71438, "M120389635"
-9.38668, 38.71715, "M120389625"
-9.37423, 38.71817, "M120389626"
-9.37028, 38.71823, "M120389627"
-9.39899, 38.72388, "M120389624"
-9.42611, 38.72614, "M120389996"
-9.27257, 38.75123, "M120389631"
-9.26998, 38.76253, "M120389632"
-9.26992, 38.76409, "M120389633"
-9.26950, 38.76663, "M120389634"
-9.25831, 38.77355, "M120389637"
-9.25506, 38.77425, "M120389638"
-9.23905, 38.79706, "M120389641"
-9.10394, 38.80848, "M120389646"
-9.18678, 38.84180, "M120389642"
-9.18510, 38.84459, "M120389655"
-9.06838, 38.87261, "M120389656"
-9.10561, 38.89997, "M120389658"
-9.01712, 38.92088, "M120389659"
-9.28194, 38.93563, "M120389660"
-8.99658, 38.94498, "M120389661"
-9.06150, 38.96800, "M120389662"
-8.97683, 38.97616, "M120389663"
-8.97567, 38.97842, "M120389664"
-9.21742, 38.98634, "M120389665"
-9.21467, 39.00223, "M120389666"
-8.96663, 39.01060, "M120389667"
-8.96129, 39.02862, "M120389668"
-8.95432, 39.03989, "M120389669"
-9.23778, 39.04650, "M120389670"
-8.94727, 39.04798, "M120389671"
-8.93319, 39.07338, "M120389688"
-8.93424, 39.10455, "M120389687"
-9.24361, 39.11075, "M120389672"
-9.25334, 39.12344, "M120389673"
-9.22379, 39.15863, "M120389674"
-9.18964, 39.20521, "M120389675"
-9.17809, 39.23295, "M120389676"
-9.16636, 39.24947, "M120389677"
-9.16481, 39.25484, "M120389678"
-9.16511, 39.25881, "M120389679"
-9.17558, 39.32753, "M120389680"
-9.11806, 39.46083, "M120389681"
-9.11330, 39.46631, "M120389683"
-9.10761, 39.47155, "M120389684"
-9.09032, 39.50622, "M120389685"
-9.08987, 39.50777, "M120389686"
-9.01803, 39.58304, "M120389719"
-9.01321, 39.58565, "M120389720"
-8.99109, 39.62045, "M120389721"
-8.96325, 39.65122, "M120389723"
-8.93247, 38.58512, "M120389619"
-8.90586, 38.58550, "M120389621"
-8.86515, 38.59396, "M120389651"
-8.70236, 37.14865, "M120389594"
-8.63555, 38.59875, "M120389652"
-8.62083, 38.57991, "M120389615"
-8.51915, 38.22510, "M120390109"
-8.51698, 38.21801, "M120390261"
-8.51322, 38.63562, "M120389653"
-8.50878, 38.30220, "M120389613"
-8.42306, 37.14901, "M120389595"
-8.41515, 38.12558, "M120389612"
-8.40727, 38.11765, "M120389611"
-8.26502, 37.98819, "M120389610"
-8.25856, 37.34581, "M120389604"
-8.25760, 37.32370, "M120389603"
-8.25511, 37.31523, "M120389602"
-8.24890, 37.23052, "M120389854"
-8.24176, 37.21758, "M120389598"
-8.22681, 37.44632, "M120389605"
-8.20918, 37.15473, "M120389596"
-8.19215, 37.56516, "M120389607"
-8.18148, 37.52796, "M120389606"
-8.17636, 37.59470, "M120389608"
-8.17355, 38.66543, "M120389654"
-8.15651, 37.65690, "M120389609"
-8.12706, 37.14841, "M120389593"
-8.11123, 37.13701, "M120389592"
-7.99737, 37.09581, "M120390093"
-7.48671, 37.21040, "M120389597"
-7.47819, 37.22005, "M120389599"
-7.35160, 38.84979, "M120389716"
-8.93082, 39.09257, "M120389689"
-8.90991, 39.12160, "M120389690"
-8.90637, 39.12484, "M120389691"
-8.89779, 39.13134, "M120389692"
-8.89620, 39.13294, "M120389693"
-8.89365, 39.13623, "M120389694"
-8.89087, 39.13923, "M120389695"
-8.85567, 39.16502, "M120389696"
-8.78941, 39.20486, "M120389697"
-8.69828, 39.64412, "M120389741"
-8.69765, 39.62894, "M120389742"
-8.69666, 39.27940, "M120389698"
-8.69480, 39.62395, "M120389743"
-8.69274, 39.62222, "M120389744"
-8.66481, 39.31934, "M120390066"
-8.66315, 39.53012, "M120389699"
-8.66300, 39.50213, "M120389700"
-8.66058, 39.50120, "M120389701"
-8.65513, 39.55470, "M120390329"
-8.64262, 39.35356, "M120389702"
-8.64058, 39.35553, "M120389703"
-8.63180, 39.42091, "M120389704"
-8.63144, 39.45464, "M120389990"
-8.63055, 39.44636, "M120389707"
-8.63036, 39.42577, "M120389708"
-8.61452, 39.47929, "M120389710"
-8.43213, 39.49000, "M120389711"
-8.27372, 39.48605, "M120389712"
-8.23683, 39.48116, "M120389713"
-8.17705, 39.49145, "M120389714"
-8.13982, 39.48525, "M120389715"
-7.33438, 38.85352, "M120389717"
-7.31262, 38.85801, "M120389718"
-8.95702, 39.70372, "M120389724"
-8.94216, 39.67669, "M120389967"
-8.92109, 39.70330, "M120389725"
-8.91537, 39.71309, "M120389726"
-8.87196, 39.74280, "M120389727"
-8.86865, 39.74266, "M120389728"
-8.86128, 39.74055, "M120389729"
-8.84651, 39.67941, "M120389730"
-8.82483, 39.86060, "M120389731"
-8.81895, 39.74595, "M120390477"
-8.80781, 40.21528, "M120389756"
-8.75933, 40.14528, "M120389755"
-8.75078, 39.73673, "M120389732"
-8.74550, 39.76110, "M120389733"
-8.74473, 39.76568, "M120390245"
-8.73908, 39.74020, "M120389734"
-8.73711, 39.78746, "M120389935"
-8.72285, 39.81263, "M120389735"
-8.71925, 39.83001, "M120389736"
-8.71205, 39.85419, "M120389737"
-8.70942, 39.71098, "M120389738"
-8.70726, 39.86113, "M120389739"
-8.69180, 39.69242, "M120389745"
-8.68920, 39.68867, "M120389746"
-8.68622, 39.66960, "M120389747"
-8.68600, 39.68422, "M120389748"
-8.66842, 40.50716, "M120390390"
-8.65463, 39.96825, "M120389750"
-8.60013, 40.01340, "M120389751"
-8.58057, 40.03772, "M120389752"
-8.56998, 40.04870, "M120389754"
-8.53379, 40.50761, "M120389793"
-8.66626, 40.50929, "M120390345"
-8.66071, 40.51359, "M120389947"
-8.56119, 40.55919, "M120389758"
-8.59337, 40.62034, "M120389971"
-8.53692, 40.68437, "M120389795"
-8.53596, 40.75584, "M120389798"
-8.54959, 40.79331, "M120389931"
-8.54959, 40.79331, "M120389932"
-8.54832, 40.80384, "M120389943"
-8.60378, 40.90380, "M120390323"
-8.60436, 40.90446, "M120389761"
-8.56741, 40.91053, "M120389980"
-8.57406, 40.93953, "M120390076"
-8.57222, 40.95402, "M120389762"
-8.56841, 40.96650, "M120389763"
-8.57594, 40.97718, "M120389764"
-8.57662, 40.97959, "M120389765"
-8.56538, 41.26155, "M120389770"
-8.56364, 41.26438, "M120389981"
-8.54525, 41.29240, "M120389772"
-8.70095, 41.31287, "M120389773"
-8.67000, 41.38806, "M120389774"
-8.61417, 41.38983, "M120389927"
-8.68941, 41.49565, "M120389873"
-8.65839, 41.50187, "M120390387"
-8.75167, 41.52966, "M120389775"
-8.54933, 41.65528, "M120389776"
-8.77424, 41.68189, "M120389777"
-8.64813, 41.77959, "M120390089"
-8.57651, 41.78999, "M120389994"
-8.59504, 41.80762, "M120389780"
-8.65534, 41.87199, "M120389781"
-8.66873, 41.96262, "M120389782"
-8.52232, 40.64378, "M120389794"
-8.52217, 40.64328, "M120390062"
-8.49751, 40.42144, "M120389791"
-8.49496, 40.34589, "M120389788"
-8.49443, 40.35328, "M120389789"
-8.49347, 40.16640, "M120389783"
-8.49336, 40.37588, "M120389790"
-8.49315, 40.33195, "M120389787"
-8.49005, 40.18675, "M120389784"
-8.48712, 40.23096, "M120390040"
-8.03920, 40.63832, "M120389975"
-8.02670, 40.63606, "M120389815"
-7.96658, 40.64740, "M120390347"
-7.95470, 40.70035, "M120390312"
-7.94532, 40.70754, "M120389817"
-7.93165, 40.80284, "M120390419"
-7.92801, 40.78491, "M120390148"
-7.84724, 40.63546, "M120389819"
-7.78163, 40.62585, "M120389820"
-7.66955, 39.73246, "M120389828"
-7.63058, 40.61441, "M120389936"
-7.58819, 39.77264, "M120389830"
-7.58336, 39.77845, "M120389832"
-7.49228, 39.87350, "M120389836"
-7.49063, 39.87625, "M120389837"
-7.48651, 40.18985, "M120389838"
-7.48648, 39.89224, "M120390172"
-7.46578, 39.93328, "M120389839"
-7.46090, 39.94080, "M120389840"
-7.45936, 39.98313, "M120389841"
-7.45880, 39.97280, "M120389842"
-7.44800, 40.25476, "M120389843"
-7.05994, 40.60415, "M120389846"
-8.53100, 41.20291, "M120389801"
-8.51131, 41.02306, "M120390031"
-8.50988, 41.53724, "M120389930"
-8.49018, 41.45078, "M120389809"
-8.48216, 41.38863, "M120389806"
-8.46597, 41.05855, "M120389865"
-8.45654, 41.40208, "M120390198"
-8.41920, 41.49629, "M120389813"
-8.41445, 41.49337, "M120389812"
-8.35955, 41.45924, "M120389983"
-8.35776, 41.19295, "M120389800"
-8.34594, 41.45544, "M120390038"
-8.34270, 41.45455, "M120390037"
-8.33942, 41.42803, "M120389807"
-8.26179, 41.30502, "M120390145"
-8.23173, 41.26901, "M120389804"
-8.17692, 41.23154, "M120389802"
-8.10285, 41.44348, "M120389808"
-7.92703, 40.84478, "M120390193"
-7.88957, 40.96675, "M120389818"
-7.86885, 41.02912, "M120390143"
-7.73336, 41.23118, "M120389822"
-7.71181, 41.25802, "M120389824"
-7.69197, 41.28799, "M120389825"
-7.69157, 41.28140, "M120389826"
-7.68130, 41.49199, "M120389995"
-7.67941, 41.49244, "M120389827"
-7.65975, 41.38582, "M120389829"
-7.54654, 41.70600, "M120389834"
-7.49902, 41.76368, "M120389835"
-7.30139, 41.44322, "M120389844"
-7.25812, 41.46133, "M120389845"
-6.81161, 41.69358, "M120389847"
