-16.77842, 32.72628, "M090390295"
-9.29934, 38.73991, "M090389234"
-9.29622, 38.73129, "M090389235"
-9.22353, 38.73300, "M090389236"
-9.22174, 38.73132, "M090389237"
-9.21977, 38.65391, "M090389238"
-9.21689, 38.72760, "M090389239"
-9.21539, 38.65414, "M090389240"
-9.21268, 38.65418, "M090389241"
-9.20577, 38.65561, "M090389242"
-9.20370, 38.65631, "M090389243"
-9.20021, 38.65739, "M090390282"
-9.19926, 38.65747, "M090389244"
-9.19211, 38.65983, "M090389245"
-9.18710, 38.66153, "M090389246"
-9.16695, 38.77016, "M090390340"
-9.16670, 38.77063, "M090389247"
-9.15835, 38.77735, "M090390024"
-9.15817, 38.77770, "M090390050"
-9.15684, 38.77936, "M090390170"
-8.83389, 37.97965, "M090389196"
-8.82309, 38.01084, "M090389197"
-8.81148, 37.97368, "M090389198"
-8.80929, 37.97382, "M090389199"
-8.65193, 38.14027, "M090389200"
-8.65149, 38.12514, "M090389201"
-8.64551, 38.16731, "M090389202"
-8.64109, 38.08938, "M090389203"
-8.62654, 38.19232, "M090389204"
-8.54635, 38.25585, "M090389205"
-8.54463, 38.21011, "M090389206"
-8.54361, 38.68372, "M090389254"
-8.53905, 38.21589, "M090389207"
-8.53300, 37.17830, "M090389172"
-8.51746, 38.40140, "M090389208"
-8.46181, 37.14259, "M090389166"
-8.45556, 37.14435, "M090389167"
-8.25032, 37.11196, "M090389164"
-8.44450, 37.16322, "M090389168"
-8.25550, 37.16928, "M090389170"
-8.26210, 37.17675, "M090389171"
-8.26115, 37.19349, "M090389173"
-8.26122, 37.19491, "M090389855"
-8.25695, 37.21372, "M090389174"
-8.26437, 37.22908, "M090389176"
-8.26654, 37.23081, "M090389177"
-8.27453, 37.23901, "M090389178"
-8.28276, 37.27134, "M090389179"
-8.29734, 37.29118, "M090389180"
-8.30348, 37.29693, "M090389181"
-8.31535, 37.30823, "M090389183"
-8.31962, 37.31223, "M090389184"
-8.35858, 37.34673, "M090389185"
-8.34317, 37.38807, "M090389187"
-8.33740, 37.40074, "M090389188"
-8.33360, 37.40580, "M090389189"
-8.32433, 37.41632, "M090389190"
-8.32204, 37.42212, "M090389191"
-8.26225, 37.57446, "M090389192"
-8.38567, 38.01197, "M090389209"
-8.13968, 38.07693, "M090389212"
-8.29513, 38.10485, "M090389210"
-8.14599, 38.54198, "M090389211"
-8.05396, 38.60538, "M090389214"
-8.05543, 38.60620, "M090389213"
-8.05748, 38.60754, "M090389267"
-8.07336, 38.61341, "M090389266"
-8.08554, 38.61872, "M090389263"
-8.10905, 38.62733, "M090389262"
-8.19238, 38.64484, "M090389258"
-8.38286, 38.65439, "M090389257"
-8.39737, 38.65848, "M090389256"
-8.41391, 38.66017, "M090389255"
-8.13741, 38.67656, "M090389261"
-9.33751, 39.33873, "M090389310"
-9.28572, 39.32626, "M090389311"
-9.15405, 38.78510, "M090390026"
-8.97250, 39.64723, "M090389312"
-8.95574, 39.24275, "M090389314"
-8.88118, 38.85902, "M090389248"
-8.88116, 38.85458, "M090389249"
-8.88108, 38.81944, "M090389250"
-8.88093, 38.81495, "M090389251"
-8.88076, 39.15321, "M090389252"
-8.86554, 40.06929, "M090389315"
-8.85463, 39.15644, "M090389253"
-8.83887, 39.61228, "M090389316"
-8.77552, 39.75476, "M090389317"
-8.77447, 39.74855, "M090389318"
-8.77330, 39.74616, "M090389319"
-8.75636, 39.65771, "M090390343"
-8.71160, 39.26370, "M090389321"
-8.70736, 39.97975, "M090390085"
-8.70497, 39.26032, "M090389322"
-8.70389, 39.23667, "M090389323"
-8.69530, 39.24760, "M090389324"
-8.67758, 41.19070, "M090389366"
-8.63559, 41.12616, "M090389359"
-8.63080, 39.23511, "M090389325"
-8.63007, 41.11667, "M090389358"
-8.60981, 40.75997, "M090389356"
-8.60844, 41.17357, "M090389364"
-8.58718, 42.04625, "M090389384"
-8.57601, 41.13099, "M090389360"
-8.57432, 40.35189, "M090389347"
-8.55491, 41.78236, "M090389380"
-8.54434, 40.19202, "M090389326"
-8.50861, 41.41802, "M090389374"
-8.50744, 41.79629, "M090389381"
-8.50134, 40.19989, "M090389327"
-8.50125, 41.40356, "M090389372"
-8.15951, 39.04366, "M090389259"
-8.14213, 39.10324, "M090389260"
-8.08315, 39.16713, "M090389264"
-8.07930, 39.17152, "M090389265"
-8.06554, 39.27344, "M090389342"
-8.07747, 39.27790, "M090389341"
-8.10240, 39.28432, "M090389340"
-8.16810, 39.50839, "M090389338"
-8.36820, 39.90667, "M090389987"
-8.37688, 39.93334, "M090389334"
-8.33253, 40.12156, "M090389335"
-8.48815, 40.12637, "M090389330"
-8.48366, 40.12843, "M090389331"
-8.45554, 40.16881, "M090389332"
-8.49175, 40.20179, "M090389329"
-8.49391, 40.20191, "M090389328"
-8.44267, 40.26642, "M090389333"
-8.43132, 40.28528, "M090390185"
