-9.29585, 38.76173, "M080390129"
-9.27261, 38.74761, "M080389072"
-9.25458, 38.74867, "M080389073"
-9.19870, 38.74220, "M080389070"
-9.18985, 38.74404, "M080389071"
-9.18856, 38.75079, "M080390007"
-9.18548, 38.75435, "M080390303"
-9.18331, 38.75548, "M080389074"
-9.17928, 38.72390, "M080390029"
-9.17551, 38.75776, "M080389075"
-9.17150, 38.66479, "M080390286"
-9.16667, 38.75720, "M080390389"
-9.16578, 38.75733, "M080390248"
-9.14252, 38.76297, "M080390247"
-9.13602, 38.76321, "M080390246"
-9.13337, 38.76302, "M080390383"
-9.13243, 38.76317, "M080390311"
-9.12495, 38.76830, "M080390394"
-7.93594, 38.43366, "M080389066"
-7.68571, 38.35627, "M080389065"
-7.68184, 37.10030, "M080389064"
-9.41646, 38.98208, "M080389087"
-9.40430, 38.96628, "M080389088"
-9.35566, 38.81276, "M080389090"
-9.22302, 38.77487, "M080389084"
-9.21600, 38.77210, "M080389080"
-9.18950, 38.78109, "M080389091"
-9.18095, 38.78355, "M080389092"
-9.14283, 38.85978, "M080389097"
-9.12328, 38.78101, "M080390380"
-9.12284, 38.78093, "M080389098"
-9.09125, 38.80538, "M080390215"
-9.08465, 38.82290, "M080389101"
-9.07475, 38.83804, "M080389102"
-9.07265, 38.91138, "M080390379"
-8.84525, 39.74386, "M080389111"
-8.82531, 39.73230, "M080389105"
-8.79863, 39.76181, "M080389112"
-8.67213, 39.66993, "M080389106"
-7.64273, 39.41451, "M080389107"
-7.55025, 38.89590, "M080389108"
-7.38021, 39.27045, "M080389109"
-7.32086, 39.15994, "M080390331"
-8.79032, 39.76275, "M080389113"
-8.75715, 39.78085, "M080389115"
-8.74702, 39.79316, "M080389116"
-8.74651, 39.79528, "M080390144"
-8.64547, 39.93507, "M080389118"
-8.65544, 39.93741, "M080389119"
-8.62085, 39.97849, "M080389120"
-8.60411, 39.99490, "M080389121"
-8.54932, 40.19128, "M080389140"
-8.53316, 40.19163, "M080389141"
-8.47220, 40.20713, "M080389142"
-8.61177, 40.64635, "M080389123"
-8.61468, 41.12282, "M080389128"
-8.61019, 41.12400, "M080389129"
-8.58142, 41.15276, "M080390149"
-8.66265, 41.18385, "M080389131"
-8.45295, 41.50762, "M080389993"
-8.80708, 41.69955, "M080389132"
-8.58278, 41.78724, "M080390098"
-8.86950, 41.83940, "M080389133"
-8.78415, 41.90788, "M080389134"
-8.21406, 39.92328, "M080389149"
-8.38576, 39.92400, "M080389146"
-7.47197, 40.08784, "M080390152"
-7.46971, 40.10246, "M080389970"
-8.41484, 40.18340, "M080390252"
-8.43797, 40.18357, "M080389145"
-8.45073, 40.19254, "M080389143"
-8.22423, 40.33737, "M080389148"
-8.15491, 40.35308, "M080390333"
-7.29406, 40.43735, "M080389154"
-7.25728, 40.47643, "M080389157"
-7.23516, 40.50916, "M080389159"
-8.07620, 40.52775, "M080390334"
-7.26331, 40.52930, "M080389155"
-7.25978, 40.52934, "M080389156"
-7.25555, 40.53084, "M080389158"
-7.29896, 40.62214, "M080389153"
-7.91896, 40.89131, "M080389150"
-7.87194, 41.28051, "M080389152"
-7.87780, 41.28121, "M080389151"
-8.33279, 41.42879, "M080389147"
-8.44506, 41.50899, "M080390207"
